date,tournament,home_team,away_team,home_score,away_score,result,neutral,goal_diff,home_elo_pre,away_elo_pre,elo_diff,home_win_pct_10g,home_gf_avg_10g,home_ga_avg_10g,home_gd_avg_10g,away_win_pct_10g,away_gf_avg_10g,away_ga_avg_10g,away_gd_avg_10g,gd_diff_10g,win_pct_diff_10g,result_class
2022-11-25,World Cup,Netherlands,Ecuador,1,1,0,True,0,2158.5,1898.0,260.5,0.7,1.7,0.5,1.2,0.5,1.2,0.9,0.3,0.8999999999999999,0.19999999999999996,1
2022-11-25,World Cup,Qatar,Senegal,1,3,-1,True,2,1738.9,1929.5,-190.5999999999999,,,,,0.5,1.0,0.5,0.5,,,0
2022-11-25,World Cup,England,United States,0,0,0,True,0,2069.8,1816.6,253.20000000000027,0.6,1.8,0.8,1.0,0.2,1.2,1.4,-0.2,1.2,0.39999999999999997,1
2022-11-25,World Cup,Wales,Iran,0,2,-1,True,2,1863.2,1751.5,111.70000000000005,0.4,1.2,1.2,0.0,0.1,0.7,1.8,-1.1,1.1,0.30000000000000004,0
2022-11-26,World Cup,France,Denmark,2,1,1,True,1,2172.6,1936.0,236.5999999999999,0.6,2.2,1.2,1.0,0.3,1.4,0.9,0.5,0.5,0.3,2
2022-11-26,World Cup,Argentina,Mexico,2,0,1,True,2,1977.1,1925.1,52.0,0.4,1.2,1.4,-0.2,0.4,0.9,1.2,-0.3,0.09999999999999998,0.0,2
2022-11-26,World Cup,Poland,Saudi Arabia,2,0,1,True,2,1843.7,1734.6,109.10000000000014,0.2,0.9,1.3,-0.4,0.2,0.6,2.7,-2.1,1.7000000000000002,0.0,2
2022-11-26,World Cup,Tunisia,Australia,0,1,-1,True,1,1764.3,1761.4,2.8999999999998636,0.3,0.9,0.6,0.3,0.1,0.9,2.4,-1.5,1.8,0.19999999999999998,0
2022-11-27,World Cup,Spain,Germany,1,1,0,True,0,2087.6,2023.0,64.59999999999991,0.4,2.4,0.9,1.5,0.2,1.0,1.6,-0.6,2.1,0.2,1
2022-11-27,World Cup,Croatia,Canada,4,1,1,True,3,1948.4,1810.7,137.70000000000005,0.3,1.6,1.7,-0.1,,,,,,,2
2022-11-27,World Cup,Japan,Costa Rica,0,1,-1,True,1,1860.7,1825.9,34.799999999999955,0.3,1.3,1.5,-0.2,0.2,0.8,1.6,-0.8,0.6000000000000001,0.09999999999999998,0
2022-11-27,World Cup,Belgium,Morocco,0,2,-1,True,2,2123.2,1875.5,247.69999999999982,0.8,1.7,0.7,1.0,0.6,1.2,0.6,0.6,0.4,0.20000000000000007,0
2022-11-28,World Cup,Brazil,Switzerland,1,0,1,True,1,2112.2,1971.2,140.99999999999977,0.5,1.4,1.5,-0.1,0.3,1.4,1.4,0.0,-0.1,0.2,2
2022-11-28,World Cup,Cameroon,Serbia,3,3,0,True,0,1803.7,1810.9,-7.2000000000000455,0.4,1.6,1.1,0.5,0.2857142857142857,0.5714285714285714,1.2857142857142858,-0.7142857142857143,1.2142857142857144,0.11428571428571432,1
2022-11-28,World Cup,South Korea,Ghana,2,3,-1,True,1,1836.6,1790.4,46.19999999999982,0.1,1.0,1.7,-0.7,0.1,1.3,1.5,-0.2,-0.49999999999999994,0.0,0
2022-11-28,World Cup,Portugal,Uruguay,2,0,1,True,2,2011.3,1981.3,30.0,0.4,1.7,1.5,0.2,0.6,1.1,0.9,0.2,0.0,-0.19999999999999996,2
2022-11-29,World Cup,Netherlands,Qatar,2,0,1,True,2,2139.5,1723.9,415.5999999999999,0.6,1.6,0.6,1.0,,,,,,,2
2022-11-29,World Cup,Iran,United States,0,1,-1,True,1,1810.5,1835.3,-24.799999999999955,0.2,0.8,1.5,-0.7,0.2,1.1,1.2,-0.1,-0.6,0.0,0
2022-11-29,World Cup,Wales,England,0,3,-1,True,3,1823.9,2051.1,-227.19999999999982,0.4,1.1,1.2,-0.1,0.6,1.7,0.6,1.1,-1.2000000000000002,-0.19999999999999996,0
2022-11-29,World Cup,Ecuador,Senegal,1,2,-1,True,1,1917.0,1952.0,-35.0,0.5,1.2,0.8,0.4,0.5,1.2,0.6,0.6,-0.19999999999999996,0.0,0
2022-11-30,World Cup,Saudi Arabia,Mexico,1,2,-1,True,1,1713.7,1899.6,-185.89999999999986,0.2,0.6,2.1,-1.5,0.4,0.8,1.1,-0.3,-1.2,-0.2,0
2022-11-30,World Cup,Poland,Argentina,0,2,-1,True,2,1875.0,2015.4,-140.4000000000001,0.2,1.0,1.3,-0.3,0.4,1.1,1.2,-0.1,-0.19999999999999998,-0.2,0
2022-11-30,World Cup,Tunisia,France,1,0,1,True,1,1734.1,2184.8,-450.7000000000003,0.3,0.8,0.6,0.2,0.7,2.4,1.3,1.1,-0.9000000000000001,-0.39999999999999997,2
2022-11-30,World Cup,Australia,Denmark,1,0,1,True,1,1791.7,1923.7,-132.0,0.2,1.0,2.0,-1.0,0.3,1.4,1.0,0.4,-1.4,-0.09999999999999998,2
2022-12-01,World Cup,Croatia,Belgium,0,0,0,True,0,1981.1,2074.8,-93.70000000000027,0.3,1.8,1.7,0.1,0.7,1.4,0.7,0.7,-0.6,-0.39999999999999997,1
2022-12-01,World Cup,Costa Rica,Germany,2,4,-1,True,2,1858.9,2028.5,-169.5999999999999,0.3,0.8,1.4,-0.6,0.2,1.0,1.6,-0.6,0.0,0.09999999999999998,0
2022-12-01,World Cup,Japan,Spain,2,1,1,True,1,1827.7,2082.1,-254.39999999999986,0.2,1.0,1.5,-0.5,0.3,2.4,1.0,1.4,-1.9,-0.09999999999999998,2
2022-12-01,World Cup,Canada,Morocco,1,2,-1,True,1,1792.0,1948.0,-156.0,,,,,0.6,1.3,0.6,0.7,,,0
2022-12-02,World Cup,South Korea,Portugal,2,1,1,True,1,1802.7,2052.4,-249.70000000000005,0.1,1.1,1.6,-0.5,0.4,1.8,1.5,0.3,-0.8,-0.30000000000000004,2
2022-12-02,World Cup,Ghana,Uruguay,0,2,-1,True,2,1824.3,1953.9,-129.60000000000014,0.2,1.4,1.5,-0.1,0.6,1.0,0.8,0.2,-0.30000000000000004,-0.39999999999999997,0
2022-12-02,World Cup,Cameroon,Brazil,1,0,1,True,1,1804.3,2130.7,-326.39999999999986,0.4,1.9,1.4,0.5,0.6,1.4,1.4,0.0,0.5,-0.19999999999999996,2
2022-12-02,World Cup,Serbia,Switzerland,2,3,-1,True,1,1810.3,1952.8,-142.5,0.25,0.875,1.5,-0.625,0.3,1.3,1.4,-0.1,-0.525,-0.04999999999999999,0
2022-12-03,World Cup,Argentina,Australia,2,1,1,True,1,2043.1,1832.6,210.5,0.4,1.2,1.2,0.0,0.3,1.0,1.9,-0.9,0.9,0.10000000000000003,2
2022-12-03,World Cup,Netherlands,United States,3,1,1,True,2,2147.0,1863.1,283.9000000000001,0.6,1.6,0.5,1.1,0.3,1.1,1.1,0.0,1.1,0.3,2
2022-12-04,World Cup,France,Poland,3,1,1,True,2,2129.0,1856.5,272.5,0.6,2.0,1.1,0.9,0.2,0.9,1.4,-0.5,1.4,0.39999999999999997,2
2022-12-04,World Cup,England,Senegal,3,0,1,True,3,2073.4,1979.0,94.40000000000009,0.7,2.0,0.4,1.6,0.6,1.4,0.6,0.8,0.8,0.09999999999999998,2
2022-12-05,World Cup,Japan,Croatia,1,1,0,True,0,1876.4,1989.0,-112.59999999999991,0.3,1.2,1.6,-0.4,0.3,1.7,1.6,0.1,-0.5,0.0,1
2022-12-05,World Cup,Brazil,South Korea,4,1,1,True,3,2078.6,1851.1,227.5,0.5,1.2,1.4,-0.2,0.2,1.1,1.5,-0.4,0.2,0.3,2
2022-12-06,World Cup,Portugal,Switzerland,6,1,1,True,5,2003.9,1971.1,32.80000000000018,0.4,1.6,1.4,0.2,0.3,1.4,1.5,-0.1,0.30000000000000004,0.10000000000000003,2
2022-12-06,World Cup,Morocco,Spain,0,0,0,True,0,1965.4,2033.4,-68.0,0.6,1.4,0.7,0.7,0.3,2.3,1.0,1.3,-0.6000000000000001,0.3,1
2022-12-09,World Cup,Netherlands,Argentina,2,2,0,True,0,2161.7,2056.9,104.79999999999973,0.7,1.9,0.6,1.3,0.4,1.3,1.3,0.0,1.3,0.29999999999999993,1
2022-12-09,World Cup,Croatia,Brazil,1,1,0,True,0,1979.6,2101.0,-121.40000000000009,0.3,1.6,1.5,0.1,0.6,1.5,0.8,0.7,-0.6,-0.3,1
2022-12-10,World Cup,Morocco,Portugal,1,0,1,True,1,1971.2,2058.3,-87.10000000000014,0.5,1.3,0.7,0.6,0.4,2.1,1.5,0.6,0.0,0.09999999999999998,2
2022-12-10,World Cup,England,France,1,2,-1,True,1,2112.0,2144.5,-32.5,0.7,2.2,0.4,1.8,0.6,2.1,1.2,0.9,0.9,0.09999999999999998,0
2022-12-13,World Cup,Argentina,Croatia,3,0,1,True,3,2065.7,1989.7,75.99999999999977,0.4,1.5,1.5,0.0,0.2,1.5,1.5,0.0,0.0,0.2,2
2022-12-14,World Cup,France,Morocco,2,0,1,True,2,2171.7,2008.5,163.19999999999982,0.6,2.2,1.3,0.9,0.6,1.3,0.6,0.7,0.20000000000000007,0.0,2
2022-12-17,World Cup,Croatia,Morocco,2,1,1,True,1,1966.2,1991.7,-25.5,0.2,1.3,1.4,-0.1,0.5,1.2,0.8,0.4,-0.5,-0.3,2
2022-12-18,World Cup,Argentina,France,3,3,0,True,0,2106.9,2197.0,-90.09999999999991,0.5,1.8,1.4,0.4,0.6,2.0,1.1,0.9,-0.5,-0.09999999999999998,1
2023-06-14,Nations League,Netherlands,Croatia,2,4,-1,True,2,2152.9,1998.4,154.5,0.7,2.1,0.8,1.3,0.3,1.5,1.4,0.1,1.2,0.39999999999999997,0
2023-06-15,Nations League,Spain,Italy,2,1,1,True,1,2027.6,2123.0,-95.40000000000009,0.3,2.2,0.9,1.3,0.6,1.6,0.6,1.0,0.30000000000000004,-0.3,2
2023-06-18,Nations League,Netherlands,Italy,2,3,-1,True,1,2131.7,2103.9,27.799999999999727,0.6,2.0,1.2,0.8,0.6,1.7,0.7,1.0,-0.19999999999999996,0.0,0
2023-06-18,Nations League,Croatia,Spain,0,0,0,True,0,2030.3,2046.6,-16.299999999999955,0.4,1.8,1.5,0.3,0.4,2.4,1.0,1.4,-1.0999999999999999,0.0,1
2024-01-13,AFCON,Ivory Coast,Guinea-Bissau,2,0,1,True,2,1873.4,1688.6,184.80000000000018,0.5,1.4,0.8,0.6,0.0,0.0,1.1666666666666667,-1.1666666666666667,1.7666666666666666,0.5,2
2024-01-14,AFCON,Egypt,Mozambique,2,2,0,True,0,1829.6,1750.0,79.59999999999991,0.5,0.8,0.3,0.5,,,,,,,1
2024-01-14,AFCON,Nigeria,Equatorial Guinea,1,1,0,True,0,1859.7,1773.1,86.60000000000014,0.7,1.4,0.9,0.5,0.4,0.6,0.8,-0.2,0.7,0.29999999999999993,1
2024-01-14,AFCON,Ghana,Cape Verde,1,2,-1,True,1,1805.0,1737.5,67.5,0.2,1.3,1.5,-0.2,0.25,0.5,1.0,-0.5,0.3,-0.04999999999999999,0
2024-01-15,AFCON,Algeria,Angola,1,1,0,True,0,1858.2,1725.5,132.70000000000005,0.6,1.4,0.6,0.8,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.1333333333333333,0.6,1
2024-01-15,AFCON,Senegal,Gambia,3,0,1,True,3,1957.0,1787.0,170.0,0.5,1.3,0.9,0.4,0.6,0.8,0.6,0.2,0.2,-0.09999999999999998,2
2024-01-15,AFCON,Cameroon,Guinea,1,1,0,True,0,1856.4,1732.0,124.40000000000009,0.5,1.8,1.1,0.7,0.25,0.75,1.125,-0.375,1.075,0.25,1
2024-01-16,AFCON,Burkina Faso,Mauritania,1,0,1,True,1,1764.1,1678.0,86.09999999999991,0.2857142857142857,1.2857142857142858,1.4285714285714286,-0.14285714285714285,0.0,0.16666666666666666,1.8333333333333333,-1.6666666666666667,1.523809523809524,0.2857142857142857,2
2024-01-16,AFCON,Tunisia,Namibia,0,1,-1,True,1,1789.9,1699.4,90.5,0.3,0.6,0.6,0.0,0.0,0.3333333333333333,2.0,-1.6666666666666667,1.6666666666666667,0.3,0
2024-01-16,AFCON,Mali,South Africa,2,0,1,True,2,1815.5,1781.4,34.09999999999991,0.5,1.25,0.5,0.75,0.4,0.9,1.2,-0.3,1.05,0.09999999999999998,2
2024-01-17,AFCON,Morocco,Tanzania,3,0,1,True,3,1959.5,1702.8,256.70000000000005,0.4,1.1,1.0,0.1,0.0,0.6666666666666666,2.6666666666666665,-2.0,2.1,0.4,2
2024-01-17,AFCON,Congo DR,Zambia,1,1,0,True,0,1752.9,1750.0,2.900000000000091,0.25,1.5,1.5,0.0,,,,,,,1
2024-01-18,AFCON,Equatorial Guinea,Guinea-Bissau,4,2,1,True,2,1778.0,1678.3,99.70000000000005,0.3333333333333333,0.6666666666666666,0.8333333333333334,-0.16666666666666666,0.0,0.0,1.2857142857142858,-1.2857142857142858,1.119047619047619,0.3333333333333333,2
2024-01-18,AFCON,Ivory Coast,Nigeria,0,1,-1,True,1,1888.8,1854.8,34.0,0.6,1.5,0.6,0.9,0.6,1.4,1.0,0.4,0.5,0.0,0
2024-01-18,AFCON,Egypt,Ghana,2,2,0,True,0,1825.1,1781.2,43.899999999999864,0.4,0.8,0.5,0.3,0.2,1.2,1.5,-0.3,0.6,0.2,1
2024-01-19,AFCON,Cape Verde,Mozambique,3,0,1,True,3,1761.4,1754.5,6.900000000000091,0.4,0.8,1.0,-0.2,,,,,,,2
2024-01-19,AFCON,Senegal,Cameroon,3,1,1,True,2,1976.1,1849.5,126.59999999999991,0.6,1.6,0.9,0.7,0.4,1.7,1.1,0.6,0.09999999999999998,0.19999999999999996,2
2024-01-19,AFCON,Guinea,Gambia,1,0,1,True,1,1738.8,1776.1,-37.299999999999955,0.2222222222222222,0.7777777777777778,1.1111111111111112,-0.3333333333333333,0.5,0.6666666666666666,1.0,-0.3333333333333333,0.0,-0.2777777777777778,2
2024-01-20,AFCON,Algeria,Burkina Faso,2,2,0,True,0,1851.0,1779.2,71.79999999999995,0.5,1.3,0.7,0.6,0.375,1.25,1.25,0.0,0.6,0.125,1
2024-01-20,AFCON,Mauritania,Angola,2,3,-1,True,1,1662.9,1732.7,-69.79999999999995,0.0,0.14285714285714285,1.7142857142857142,-1.5714285714285714,0.0,0.42857142857142855,0.7142857142857143,-0.2857142857142857,-1.2857142857142856,0.0,0
2024-01-20,AFCON,Tunisia,Mali,1,1,0,True,0,1764.8,1842.5,-77.70000000000005,0.3,0.6,0.6,0.0,0.5555555555555556,1.3333333333333333,0.4444444444444444,0.8888888888888888,-0.8888888888888888,-0.2555555555555556,1
2024-01-21,AFCON,Morocco,Congo DR,1,1,0,True,0,1972.5,1752.8,219.70000000000005,0.5,1.2,0.8,0.4,0.2,1.4,1.4,0.0,0.4,0.3,1
2024-01-21,AFCON,Zambia,Tanzania,1,1,0,True,0,1750.2,1695.4,54.799999999999955,,,,,0.0,0.5,2.75,-2.25,,,1
2024-01-21,AFCON,South Africa,Namibia,4,0,1,True,4,1763.3,1724.5,38.799999999999955,0.3,0.8,1.4,-0.6,0.25,0.5,1.5,-1.0,0.4,0.04999999999999999,2
2024-01-22,AFCON,Equatorial Guinea,Ivory Coast,4,0,1,True,4,1799.6,1866.8,-67.20000000000005,0.42857142857142855,1.1428571428571428,1.0,0.14285714285714285,0.5,1.4,0.7,0.7,-0.5571428571428572,-0.07142857142857145,2
2024-01-22,AFCON,Guinea-Bissau,Nigeria,0,1,-1,True,1,1663.9,1876.7,-212.79999999999995,0.0,0.25,1.625,-1.375,0.7,1.5,0.8,0.7,-2.075,-0.7,0
2024-01-22,AFCON,Cape Verde,Egypt,2,2,0,True,0,1795.7,1822.6,-26.899999999999864,0.5,1.1666666666666667,0.8333333333333334,0.3333333333333333,0.3,0.8,0.7,0.1,0.2333333333333333,0.2,1
2024-01-22,AFCON,Mozambique,Ghana,2,2,0,True,0,1734.9,1783.7,-48.799999999999955,,,,,0.2,1.4,1.7,-0.3,,,1
2024-01-23,AFCON,Gambia,Cameroon,2,3,-1,True,1,1753.9,1836.5,-82.59999999999991,0.42857142857142855,0.5714285714285714,1.0,-0.42857142857142855,0.3,1.4,1.3,0.1,-0.5285714285714286,0.12857142857142856,0
2024-01-23,AFCON,Angola,Burkina Faso,2,0,1,True,2,1748.8,1783.3,-34.5,0.125,0.75,0.875,-0.125,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,-0.125,-0.20833333333333331,2
2024-01-23,AFCON,Mauritania,Algeria,1,0,1,True,1,1646.9,1846.9,-200.0,0.0,0.375,1.875,-1.5,0.4,1.4,0.9,0.5,-2.0,-0.4,2
2024-01-23,AFCON,Guinea,Senegal,0,2,-1,True,2,1761.0,1995.6,-234.5999999999999,0.3,0.8,1.0,-0.2,0.7,1.9,1.0,0.9,-1.1,-0.39999999999999997,0
2024-01-24,AFCON,Namibia,Mali,0,0,0,True,0,1706.8,1838.1,-131.29999999999995,0.2,0.4,2.0,-1.6,0.5,1.3,0.5,0.8,-2.4000000000000004,-0.3,1
2024-01-24,AFCON,Tanzania,Congo DR,0,0,0,True,0,1698.5,1764.0,-65.5,0.0,0.6,2.4,-1.8,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.0,-1.8,-0.16666666666666666,1
2024-01-24,AFCON,Zambia,Morocco,0,1,-1,True,1,1747.0,1961.3,-214.29999999999995,,,,,0.4,1.1,0.8,0.3,,,0
2024-01-24,AFCON,South Africa,Tunisia,0,0,0,True,0,1796.7,1769.2,27.5,0.4,1.0,1.1,-0.1,0.3,0.7,0.6,0.1,-0.2,0.10000000000000003,1
2024-01-27,AFCON,Nigeria,Cameroon,2,0,1,True,2,1885.8,1851.8,34.0,0.7,1.3,0.6,0.7,0.4,1.6,1.4,0.2,0.49999999999999994,0.29999999999999993,2
2024-01-27,AFCON,Angola,Namibia,3,0,1,True,3,1781.7,1714.0,67.70000000000005,0.2222222222222222,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,1.6666666666666667,-1.3333333333333333,1.4444444444444444,0.05555555555555555,2
2024-01-28,AFCON,Egypt,Congo DR,1,1,0,True,0,1821.0,1760.2,60.799999999999955,0.3,1.0,0.8,0.2,0.14285714285714285,1.1428571428571428,1.1428571428571428,0.0,0.2,0.15714285714285714,1
2024-01-28,AFCON,Equatorial Guinea,Guinea,0,1,-1,True,1,1844.3,1752.7,91.59999999999991,0.5,1.5,0.875,0.625,0.3,0.6,1.0,-0.4,1.025,0.2,0
2024-01-29,AFCON,Cape Verde,Mauritania,1,0,1,True,1,1797.2,1677.2,120.0,0.42857142857142855,1.2857142857142858,1.0,0.2857142857142857,0.1111111111111111,0.4444444444444444,1.6666666666666667,-1.2222222222222223,1.507936507936508,0.31746031746031744,2
2024-01-29,AFCON,Senegal,Ivory Coast,1,1,0,True,0,2008.0,1843.0,165.0,0.7,1.9,1.0,0.9,0.5,1.4,1.0,0.4,0.5,0.19999999999999996,1
2024-01-30,AFCON,Morocco,South Africa,0,2,-1,True,2,1970.3,1795.1,175.20000000000005,0.5,1.1,0.6,0.5,0.4,0.9,1.0,-0.1,0.6,0.09999999999999998,0
2024-01-30,AFCON,Mali,Burkina Faso,2,1,1,True,1,1830.9,1761.3,69.60000000000014,0.4,0.9,0.4,0.5,0.3,1.2,1.4,-0.2,0.7,0.10000000000000003,2
2024-02-02,AFCON,Nigeria,Angola,1,0,1,True,1,1912.9,1810.0,102.90000000000009,0.7,1.3,0.5,0.8,0.3,1.1,0.7,0.4,0.4,0.39999999999999997,2
2024-02-02,AFCON,Congo DR,Guinea,3,1,1,True,2,1763.7,1777.9,-14.200000000000045,0.125,1.125,1.125,0.0,0.4,0.7,0.9,-0.2,0.2,-0.275,2
2024-02-03,AFCON,Cape Verde,South Africa,0,0,0,True,0,1810.6,1839.0,-28.40000000000009,0.5,1.25,0.875,0.375,0.5,1.1,0.7,0.4,-0.025000000000000022,0.0,1
2024-02-03,AFCON,Mali,Ivory Coast,1,2,-1,True,1,1846.9,1851.9,-5.0,0.5,1.0,0.4,0.6,0.4,1.1,1.0,0.1,0.5,0.09999999999999998,0
2024-02-07,AFCON,Ivory Coast,Congo DR,1,0,1,True,1,1871.6,1794.9,76.69999999999982,0.4,1.2,1.1,0.1,0.2222222222222222,1.3333333333333333,1.1111111111111112,0.2222222222222222,-0.1222222222222222,0.1777777777777778,2
2024-02-07,AFCON,Nigeria,South Africa,1,1,0,True,0,1927.1,1837.4,89.69999999999982,0.8,1.3,0.3,1.0,0.4,0.9,0.6,0.3,0.7,0.4,1
2024-02-10,AFCON,South Africa,Congo DR,0,0,0,True,0,1842.5,1779.3,63.200000000000045,0.4,1.0,0.6,0.4,0.2,1.2,1.1,0.1,0.30000000000000004,0.2,1
2024-02-11,AFCON,Nigeria,Ivory Coast,1,2,-1,True,1,1922.1,1887.2,34.899999999999864,0.7,1.3,0.4,0.9,0.5,1.2,1.0,0.2,0.7,0.19999999999999996,0
2024-06-14,UEFA Euro,Germany,Scotland,5,1,1,True,4,2053.1,1728.2,324.89999999999986,0.3,1.4,1.6,-0.2,0.0,0.3333333333333333,1.6666666666666667,-1.3333333333333333,1.1333333333333333,0.3,2
2024-06-15,UEFA Euro,Italy,Albania,2,1,1,True,1,2120.1,1756.6,363.5,0.6,1.8,0.9,0.9,0.3333333333333333,0.3333333333333333,1.0,-0.6666666666666666,1.5666666666666667,0.26666666666666666,2
2024-06-15,UEFA Euro,Spain,Croatia,3,0,1,True,3,2045.9,2031.0,14.900000000000091,0.4,2.3,0.9,1.4,0.3,1.5,1.4,0.1,1.2999999999999998,0.10000000000000003,2
2024-06-15,UEFA Euro,Hungary,Switzerland,1,3,-1,True,2,1851.1,1943.9,-92.80000000000018,0.14285714285714285,1.2857142857142858,2.0,-0.7142857142857143,0.3,1.3,1.9,-0.6,-0.11428571428571432,-0.15714285714285714,0
2024-06-16,UEFA Euro,Poland,Netherlands,1,2,-1,True,1,1846.2,2115.5,-269.29999999999995,0.2,0.9,1.6,-0.7,0.5,1.9,1.3,0.6,-1.2999999999999998,-0.3,0
2024-06-16,UEFA Euro,Slovenia,Denmark,1,1,0,True,0,1717.8,1882.9,-165.10000000000014,0.16666666666666666,0.8333333333333334,1.6666666666666667,-0.8333333333333334,0.3,1.4,1.1,0.3,-1.1333333333333333,-0.13333333333333333,1
2024-06-16,UEFA Euro,Serbia,England,0,1,-1,True,1,1791.9,2084.8,-292.9000000000001,0.2222222222222222,1.0,1.6666666666666667,-0.6666666666666666,0.7,2.3,0.6,1.7,-2.3666666666666667,-0.47777777777777775,0
2024-06-17,UEFA Euro,Romania,Ukraine,3,0,1,True,3,1759.0,1809.6,-50.59999999999991,0.0,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.3,0.7,1.7,-1.0,0.33333333333333337,-0.3,2
2024-06-17,UEFA Euro,Belgium,Slovakia,0,1,-1,True,1,2066.9,1796.4,270.5,0.6,1.2,0.6,0.6,0.3,0.9,1.9,-1.0,1.6,0.3,0
2024-06-17,UEFA Euro,Austria,France,0,1,-1,True,1,1817.5,2189.4,-371.9000000000001,0.2857142857142857,0.8571428571428571,1.2857142857142858,-0.42857142857142855,0.5,2.2,1.4,0.8,-1.2285714285714286,-0.2142857142857143,0
2024-06-18,UEFA Euro,Türkiye,Georgia,3,1,1,True,2,1821.7,1750.0,71.70000000000005,0.4,0.8,1.5,-0.7,,,,,,,2
2024-06-18,UEFA Euro,Portugal,Czechia,2,1,1,True,1,2020.9,1835.2,185.70000000000005,0.4,2.0,1.5,0.5,0.2,0.8,1.1,-0.3,0.8,0.2,2
2024-06-19,UEFA Euro,Germany,Hungary,2,0,1,True,2,2065.7,1832.6,233.0999999999999,0.4,1.9,1.6,0.3,0.125,1.25,2.125,-0.875,1.175,0.275,2
2024-06-19,UEFA Euro,Croatia,Albania,2,2,0,True,0,2007.0,1751.1,255.9000000000001,0.3,1.2,1.2,0.0,0.25,0.5,1.25,-0.75,0.75,0.04999999999999999,1
2024-06-19,UEFA Euro,Scotland,Switzerland,1,1,0,True,0,1721.5,1971.7,-250.20000000000005,0.0,0.5,2.5,-2.0,0.4,1.6,1.9,-0.3,-1.7,-0.4,1
2024-06-20,UEFA Euro,Slovenia,Serbia,1,1,0,True,0,1728.9,1784.1,-55.19999999999982,0.14285714285714285,0.8571428571428571,1.5714285714285714,-0.7142857142857143,0.2,0.9,1.6,-0.7,-0.014285714285714346,-0.05714285714285716,1
2024-06-20,UEFA Euro,Spain,Italy,1,0,1,True,1,2087.8,2125.6,-37.79999999999973,0.4,2.1,0.9,1.2,0.7,1.9,0.9,1.0,0.19999999999999996,-0.29999999999999993,2
2024-06-20,UEFA Euro,Denmark,England,1,1,0,True,0,1871.8,2092.6,-220.79999999999995,0.3,1.4,1.1,0.3,0.7,2.3,0.6,1.7,-1.4,-0.39999999999999997,1
2024-06-21,UEFA Euro,Netherlands,France,0,0,0,True,0,2124.2,2194.7,-70.5,0.5,1.9,1.4,0.5,0.6,2.2,1.3,0.9,-0.4,-0.09999999999999998,1
2024-06-21,UEFA Euro,Slovakia,Ukraine,1,2,-1,True,1,1837.7,1781.0,56.700000000000045,0.4,1.0,1.7,-0.7,0.3,0.7,1.8,-1.1,0.40000000000000013,0.10000000000000003,0
2024-06-21,UEFA Euro,Poland,Austria,1,3,-1,True,2,1837.4,1812.3,25.100000000000136,0.2,0.9,1.6,-0.7,0.25,0.75,1.25,-0.5,-0.19999999999999996,-0.04999999999999999,0
2024-06-22,UEFA Euro,Belgium,Romania,2,0,1,True,2,2025.6,1809.0,216.5999999999999,0.6,1.2,0.6,0.6,0.25,1.25,1.0,0.25,0.35,0.35,2
2024-06-22,UEFA Euro,Türkiye,Portugal,0,3,-1,True,3,1851.6,2033.7,-182.10000000000014,0.4,1.0,1.6,-0.6,0.5,2.1,1.4,0.7,-1.2999999999999998,-0.09999999999999998,0
2024-06-22,UEFA Euro,Georgia,Czechia,1,1,0,True,0,1730.1,1822.5,-92.40000000000009,,,,,0.2,0.9,1.2,-0.3,,,1
2024-06-23,UEFA Euro,Scotland,Hungary,0,1,-1,True,1,1736.9,1822.2,-85.29999999999995,0.0,0.6,2.2,-1.6,0.1111111111111111,1.1111111111111112,2.111111111111111,-1.0,-0.6000000000000001,-0.1111111111111111,0
2024-06-23,UEFA Euro,Switzerland,Germany,1,1,0,True,0,1956.2,2081.2,-124.99999999999977,0.4,1.6,1.9,-0.3,0.4,1.9,1.5,0.4,-0.7,0.0,1
2024-06-24,UEFA Euro,Albania,Spain,0,1,-1,True,1,1766.8,2115.5,-348.70000000000005,0.2,0.8,1.4,-0.6,0.4,1.7,0.6,1.1,-1.7000000000000002,-0.2,0
2024-06-24,UEFA Euro,Croatia,Italy,1,1,0,True,0,1991.4,2097.9,-106.5,0.3,1.4,1.4,0.0,0.6,1.6,1.0,0.6,-0.6,-0.3,1
2024-06-25,UEFA Euro,Denmark,Serbia,0,0,0,True,0,1885.8,1780.2,105.59999999999991,0.3,1.5,1.1,0.4,0.2,1.0,1.6,-0.6,1.0,0.09999999999999998,1
2024-06-25,UEFA Euro,France,Poland,1,1,0,True,0,2189.7,1810.6,379.0999999999999,0.6,2.0,1.1,0.9,0.2,1.0,1.6,-0.6,1.5,0.39999999999999997,1
2024-06-25,UEFA Euro,Netherlands,Austria,2,3,-1,True,1,2129.2,1852.5,276.6999999999998,0.4,1.6,1.4,0.2,0.3333333333333333,1.0,1.2222222222222223,-0.2222222222222222,0.4222222222222222,0.06666666666666671,0
2024-06-25,UEFA Euro,England,Slovenia,0,0,0,True,0,2078.6,1732.8,345.79999999999995,0.6,2.2,0.7,1.5,0.125,0.875,1.5,-0.625,2.125,0.475,1
